0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,93,145,145,145,2,144,144,144,0,0,88,90,90,90,90,90,90,90,90,90,91,89,0,0,193,193,193,193,193,193,19,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,108,109,145,145,145,2,250,249,245,0,0,104,106,106,106,106,106,106,106,106,106,107,105,0,0,193,193,193,193,193,193,19,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,145,145,145,145,145,2,144,144,144,0,0,0,4,5,4,5,97,98,4,5,4,5,0,0,0,193,193,193,193,193,193,19,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,145,145,145,145,145,2,144,144,144,0,0,0,20,21,20,21,97,98,20,21,20,21,0,0,0,193,193,249,193,193,193,20,36,36,36,36,36,36,36,36,5,144,144,144,250,144,144,144,0
0,145,145,145,145,145,2,144,144,144,0,0,0,36,36,36,144,97,98,144,36,36,36,0,0,0,193,193,249,153,154,193,193,200,201,202,200,201,202,205,182,19,144,144,245,144,144,144,144,0
0,145,145,145,145,145,31,204,204,205,0,0,0,144,144,144,144,97,98,144,144,144,144,0,0,0,193,250,193,169,170,193,193,216,217,218,216,217,218,236,199,19,144,144,144,144,249,144,144,0
0,145,250,144,249,145,31,29,29,221,0,0,0,144,144,144,144,97,98,144,144,144,144,0,0,0,193,193,193,193,193,193,4,23,23,23,23,23,5,198,199,19,144,144,249,144,144,144,144,0
0,145,145,145,145,145,31,205,29,221,0,0,144,144,144,144,144,97,98,144,144,144,144,144,0,0,193,193,193,193,193,193,19,193,194,193,193,194,19,214,215,19,144,144,144,144,144,144,144,0
0,145,145,145,145,145,2,219,29,221,0,0,144,250,144,144,144,97,98,144,92,93,144,144,0,0,0,0,0,0,0,0,0,0,0,193,193,193,19,230,231,19,144,144,155,156,157,144,144,0
0,145,145,92,93,145,2,219,29,221,0,0,144,155,156,157,144,97,98,144,108,109,144,144,0,0,0,0,0,0,0,0,0,0,0,193,193,193,19,198,199,19,144,144,171,172,173,144,144,0
0,145,145,108,109,145,2,219,29,221,0,0,144,171,172,173,144,97,98,144,144,144,144,144,144,144,144,155,156,157,144,144,144,193,193,193,193,193,19,214,215,19,144,144,187,188,189,144,144,0
0,145,145,145,145,145,2,219,29,221,0,0,144,187,188,189,144,97,98,144,144,144,144,144,144,144,144,171,172,173,144,144,245,193,193,195,193,193,19,230,231,19,144,144,144,144,144,144,144,0
0,145,145,145,145,145,2,219,29,221,0,0,144,249,144,144,144,97,98,144,144,144,144,144,144,144,144,187,188,189,144,249,144,250,193,193,193,193,19,198,199,19,144,144,144,144,144,144,144,0
0,36,36,5,10,10,2,219,29,221,0,0,144,144,144,144,144,116,117,96,96,96,96,96,96,96,96,96,96,96,96,86,87,193,193,193,193,194,19,214,215,19,144,144,144,144,144,144,144,0
0,208,225,19,198,199,19,219,29,221,0,0,144,144,144,144,144,132,133,112,112,112,112,112,112,112,112,112,112,112,112,102,103,34,36,36,36,36,21,230,231,19,32,32,32,32,32,32,32,0
0,208,225,19,214,215,19,219,29,221,0,0,144,144,144,92,93,144,144,144,144,144,144,144,144,144,144,144,144,144,144,97,98,200,201,202,200,201,202,236,199,19,32,32,32,32,32,32,32,0
0,208,225,19,230,231,19,219,29,221,0,0,144,144,144,108,109,144,144,144,144,144,144,144,144,144,144,144,144,144,144,97,98,216,217,218,216,217,218,218,150,19,144,144,144,144,144,144,144,0
0,208,225,19,198,199,19,219,29,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,34,23,23,23,23,23,23,23,21,144,144,144,144,144,144,144,0
0,208,225,2,214,215,19,219,29,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,208,225,2,230,231,19,144,144,144,144,144,144,144,0,1,1,1,1,1,84,85,96,96,96,96,96,96,96,96,96,118,119,144,144,144,144,144,245,144,144,144,144,144,144,144,144,144,144,0
0,208,225,2,198,199,19,144,16,16,16,16,16,144,0,1,1,1,1,1,100,101,112,112,112,112,112,112,112,112,112,134,135,144,144,144,144,245,144,144,92,93,144,144,144,144,144,144,144,0
0,208,225,2,214,215,19,144,16,16,16,16,16,144,0,192,192,192,1,1,97,98,193,193,193,193,0,0,32,32,32,32,32,144,144,250,144,144,249,144,108,109,144,144,144,144,144,149,144,0
0,208,225,2,230,231,19,144,16,16,16,16,16,144,0,192,192,192,1,1,97,98,193,193,193,193,0,0,32,144,144,144,32,144,144,144,144,144,144,144,4,36,36,36,36,23,7,144,144,0
0,208,225,2,198,199,19,144,16,16,16,16,16,144,0,192,192,192,1,1,97,98,193,193,193,193,0,0,32,32,32,32,32,144,144,144,144,144,144,144,19,144,144,144,144,144,2,144,144,0
0,208,225,2,214,215,19,144,16,16,16,16,16,144,0,192,249,192,1,1,97,98,193,193,193,193,0,0,144,144,144,144,144,144,144,144,144,144,144,144,19,144,4,144,7,144,2,144,144,0
0,208,225,2,230,231,19,144,29,16,248,16,16,144,0,192,192,192,1,1,97,98,193,193,193,193,29,29,144,245,144,155,156,157,144,144,144,144,144,144,19,144,144,144,144,144,2,93,144,0
0,208,225,2,198,199,19,144,29,16,16,16,16,144,0,192,192,249,1,1,97,98,193,193,250,193,29,29,144,144,144,171,172,173,144,144,144,144,144,144,19,144,144,144,144,144,2,109,144,0
0,208,225,2,214,215,19,144,16,16,29,16,16,144,0,192,192,192,1,1,97,98,193,193,193,193,29,29,245,144,144,187,188,189,144,144,144,144,92,93,2,144,23,23,23,144,2,144,144,0
0,208,225,2,230,231,19,144,29,29,29,29,29,144,0,192,249,192,1,1,97,98,193,193,193,193,29,29,144,144,144,144,144,144,144,144,144,144,108,109,2,144,144,144,149,144,2,144,144,0
